transaction_id,user_id,transaction_date,transaction_amount,payment_method,transaction_type
Q2-TX-001869,620,"Apr 26, 2025",223.75 USD, Credit Card ,upgrade
Q2-TX-001870,160,"Jun 05, 2025",$116,bank transfer,Add-on 
Q2-TX-001871,61,07/06/2025,USD -422.27,Debit Card , Refund
Q2-TX-001872,738,23-06-2025,$534.58, Credit Card,ADD-ON
Q2-TX-001873,1311,"Jun 29, 2025",141.81,CREDIT CARD, Subscription 
Q2-TX-001874,741,2025-04-08,9.69 USD,debit card,ADD-ON
Q2-TX-001875,604,"May 29, 2025",$288, PayPal ,Add-on
Q2-TX-001876,312,20 May 2025,109.44,paypal,SUBSCRIPTION
Q2-TX-001877,639,07/04/2025,-271.07,CREDIT CARD,Refund 
Q2-TX-001878,870,05/08/2025,113.77, PayPal,Add-on
Q2-TX-001879,788,02 Jun 2025,280.52,Debit Card, Upgrade
Q2-TX-001880,1007,2025-05-29,74.53 USD,PayPal, Subscription
Q2-TX-001881,1444,25-05-2025,307.37, Debit Card,Upgrade 
Q2-TX-001882,601,2025-05-15,USD -597.68, Credit Card ,Refund
Q2-TX-001883,1137,21-04-2025,$72.71,PayPal ,subscription
Q2-TX-001884,1171,04/27/2025,295.50,PAYPAL,Upgrade
Q2-TX-001885,389,27 Apr 2025,USD 49.83, PayPal,subscription
Q2-TX-001886,1149,18 May 2025,-206.31,Credit Card ,Refund
Q2-TX-001887,460,"Apr 19, 2025",USD -199.91,Credit Card,Refund
Q2-TX-001888,486,26-06-2025,$198.04, Credit Card,Subscription 
Q2-TX-001889,1176,20 Jun 2025,$67.11,Credit Card,SUBSCRIPTION
Q2-TX-001890,509,2025-04-20,213.10,PAYPAL,Add-on
Q2-TX-001891,1271,11-06-2025,209.22,Bank Transfer , Subscription 
Q2-TX-001892,959,16 Apr 2025,34.73,Bank Transfer ,add-on
Q2-TX-001893,987,04/12/2025,USD 46.09,Bank Transfer,add-on
Q2-TX-001894,564,26/04/2025,USD 244.57,debit card,Subscription
Q2-TX-001895,1379,11 May 2025,$402, Credit Card ,SUBSCRIPTION
Q2-TX-001896,463,18-04-2025,$236.47,debit card, Upgrade
Q2-TX-001897,666,2025-05-06,256.35, PayPal, Upgrade 
Q2-TX-001898,375,2025-06-13,$129.13,bank transfer, Upgrade 
Q2-TX-001899,944,04/06/2025,$197,Credit Card,UPGRADE
Q2-TX-001900,1492,08 May 2025,$70.34, Bank Transfer,Upgrade 
Q2-TX-001901,155,"May 08, 2025",$299,BANK TRANSFER,add-on
Q2-TX-001902,290,13-05-2025,108.02, Credit Card ,ADD-ON
Q2-TX-001903,222,16-06-2025,USD 75.59,CREDIT CARD,Subscription 
Q2-TX-001904,1074,"Jun 20, 2025",$213,DEBIT CARD, Upgrade
Q2-TX-001905,874,21 May 2025,422.76,paypal,Upgrade 
Q2-TX-001906,1300,05/15/2025,$237.10,PayPal,Upgrade 
Q2-TX-001907,987,02-06-2025,421.75 USD,Bank Transfer, Upgrade 
Q2-TX-001908,913,2025-04-17,153.09,PayPal, Upgrade
Q2-TX-001909,426,07/05/2025,$253.97,BANK TRANSFER,add-on
Q2-TX-001910,733,"Apr 24, 2025",$180.86,CREDIT CARD,Subscription 
Q2-TX-001911,108,27/04/2025,$323,Debit Card , Upgrade
Q2-TX-001912,364,04-06-2025,$277.75, Credit Card,add-on
Q2-TX-001913,466,01/04/2025,USD 120.04, Bank Transfer, Subscription
Q2-TX-001914,1407,12 May 2025,$615.59,DEBIT CARD,Subscription 
Q2-TX-001915,1193,02/05/2025,$-79, PayPal,Refund 
Q2-TX-001916,415,05/13/2025,231.04 USD,Credit Card,Upgrade 
Q2-TX-001917,157,29 May 2025,109.06 USD, Credit Card,upgrade
Q2-TX-001918,886,"Jun 01, 2025",209.04 USD,Bank Transfer,subscription
Q2-TX-001919,135,19-06-2025,-103.20,CREDIT CARD, Refund 
Q2-TX-001920,1334,03 May 2025,207.88,Bank Transfer, Add-on 
Q2-TX-001921,249,18-05-2025,$-246.82, Bank Transfer , Refund 
Q2-TX-001922,523,2025-06-26,-320.01,PayPal , Refund 
Q2-TX-001923,69,2025-05-19,-51.82, PayPal, Refund 
Q2-TX-001924,792,2025-04-26,$149.08,PayPal,Add-on 
Q2-TX-001925,616,30-06-2025,-350.80,DEBIT CARD,refund
Q2-TX-001926,346,04/19/2025,268.45 USD,bank transfer,ADD-ON
Q2-TX-001927,866,05 Jun 2025,$-806,Debit Card ,Refund
Q2-TX-001928,722,2025-04-14,$-146, Credit Card , Refund
Q2-TX-001929,1219,31 May 2025,USD -19.58,Bank Transfer,refund
Q2-TX-001930,534,04/25/2025,625.27 USD,bank transfer,upgrade
Q2-TX-001931,185,29/06/2025,$341, Credit Card ,Upgrade 
Q2-TX-001932,507,"Jun 16, 2025",464.48,PAYPAL,SUBSCRIPTION
Q2-TX-001933,870,10 Apr 2025,USD 117.65, Credit Card, Subscription 
Q2-TX-001934,980,2025-05-23,271.27,paypal,add-on
Q2-TX-001935,1028,05/02/2025,$-243.05,Bank Transfer, Refund
Q2-TX-001936,5,2025-05-08,$155.19,Bank Transfer , Upgrade 
Q2-TX-001937,131,2025-04-15,419.66, Bank Transfer, Upgrade
Q2-TX-001938,1078,06/28/2025,,CREDIT CARD,Upgrade 
Q2-TX-001939,466,04/07/2025,335.63 USD,Debit Card,Upgrade
Q2-TX-001940,1209,2025-05-17,$74,Debit Card, Subscription
Q2-TX-001941,1352,04/09/2025,248.00, PayPal,UPGRADE
Q2-TX-001942,513,08 May 2025,363.34 USD, Credit Card,upgrade
Q2-TX-001943,535,19 Apr 2025,$136.44,bank transfer, Add-on 
Q2-TX-001944,203,2025-05-20,USD 195.05,paypal,Add-on 
Q2-TX-001945,143,05/29/2025,USD 207.70,credit card,SUBSCRIPTION
Q2-TX-001946,65,29-04-2025,207.54,Debit Card , Add-on 
Q2-TX-001947,538,09/04/2025,$100, Credit Card ,Add-on
Q2-TX-001948,900006,24-06-2025,368.45,PayPal, Add-on 
Q2-TX-001949,517,2025-06-15,USD 168.69,DEBIT CARD,subscription
Q2-TX-001950,1459,"Apr 25, 2025",-314.72,PayPal, Refund 
Q2-TX-001951,801,08/05/2025,USD -230.65,PayPal ,Refund 
Q2-TX-001952,1439,05/11/2025,$109.84,DEBIT CARD, Upgrade
Q2-TX-001953,479,20 May 2025,$264.99, PayPal,Subscription 
Q2-TX-001954,379,09-05-2025,$133.31,credit card,UPGRADE
Q2-TX-001955,1105,18-04-2025,$165.20,Bank Transfer ,upgrade
Q2-TX-001956,1323,14-06-2025,55.34,PayPal ,Subscription 
Q2-TX-001957,1203,14-06-2025,$-363.27, Bank Transfer , Refund 
Q2-TX-001958,1087,"Apr 08, 2025",71.25,credit card,upgrade
Q2-TX-001959,864,03/06/2025,367.66,bank transfer, Upgrade 
Q2-TX-001960,872,"May 16, 2025",201.21,credit card,add-on
Q2-TX-001961,99,"Apr 13, 2025",USD 233.98, Bank Transfer ,ADD-ON
Q2-TX-001962,783,05 Apr 2025,USD 152.09,Bank Transfer,Upgrade 
Q2-TX-001963,607,23/04/2025,$74, Bank Transfer, Upgrade 
Q2-TX-001964,1377,"Jun 21, 2025",$440.89,DEBIT CARD, Upgrade 
Q2-TX-001965,15,20 Apr 2025,117.91 USD, Debit Card, Add-on
Q2-TX-001966,1108,05/23/2025,$514.27,paypal, Add-on
Q2-TX-001967,646,25/05/2025,$-600,BANK TRANSFER,refund
Q2-TX-001968,1301,22 Jun 2025,USD -304.63, PayPal ,Refund
Q2-TX-001969,507,"May 14, 2025",188.47,PayPal,ADD-ON
Q2-TX-001970,157,2025-04-16,USD -78.87, Debit Card ,Refund
Q2-TX-001971,1497,23 Apr 2025,,PayPal,Upgrade 
Q2-TX-001972,966,15 May 2025,$444.79,PayPal, Upgrade
Q2-TX-001973,955,09/05/2025,USD 217.26,PayPal ,Upgrade 
Q2-TX-001974,1293,"Apr 03, 2025",USD -213.22, Credit Card,REFUND
Q2-TX-001975,1067,13/06/2025,$284, PayPal,upgrade
Q2-TX-001976,26,24 Apr 2025,128.85 USD,Debit Card , Add-on 
Q2-TX-001977,782,2025-04-18,$-55,PayPal ,Refund 
Q2-TX-001978,588,"Apr 02, 2025",$256,bank transfer,Upgrade
Q2-TX-001979,394,18-05-2025,-64.57, Debit Card,Refund
Q2-TX-001980,284,16-05-2025,195.11 USD,paypal,subscription
Q2-TX-001981,97,04 May 2025,$136,BANK TRANSFER,Upgrade 
Q2-TX-001982,1118,04/16/2025,$164,Bank Transfer ,subscription
Q2-TX-001983,1156,05/14/2025,174.16,Credit Card ,UPGRADE
Q2-TX-001984,1211,"May 29, 2025",291.06 USD,Debit Card , Add-on 
Q2-TX-001985,929,05-06-2025,146.22 USD,DEBIT CARD, Upgrade 
Q2-TX-001986,835,04/08/2025,$-226,PayPal , Refund
Q2-TX-001987,448,"Jun 29, 2025",$93.16, PayPal,Upgrade
Q2-TX-001988,1071,14 Jun 2025,USD 112.70,BANK TRANSFER, Add-on 
Q2-TX-001989,223,05/16/2025,$303,Credit Card, Add-on
Q2-TX-001990,882,"Jun 04, 2025",USD -146.87,PayPal,REFUND
Q2-TX-001991,1309,"Apr 01, 2025",98.77,Bank Transfer ,add-on
Q2-TX-001992,1166,16/04/2025,226.24,PayPal,upgrade
Q2-TX-001993,701,16-06-2025,$199,Bank Transfer ,add-on
Q2-TX-001994,330,2025-04-06,USD 478.84,DEBIT CARD,Add-on 
Q2-TX-001995,746,25 Apr 2025,275.88 USD,Credit Card,Subscription
Q2-TX-001996,216,20 Jun 2025,$101, Debit Card, Subscription
Q2-TX-001997,900,2025-05-15,USD 58.61,DEBIT CARD, Subscription
Q2-TX-001998,1214,06/22/2025,199.68 USD,PayPal, Upgrade
Q2-TX-001999,423,11 May 2025,$358,Credit Card,subscription
Q2-TX-002000,1313,2025-06-08,197.87 USD, Bank Transfer , Add-on 
Q2-TX-002001,1444,11 May 2025,203.71, PayPal ,upgrade
Q2-TX-002002,983,23-05-2025,76.24 USD,bank transfer,Upgrade
Q2-TX-002003,599,04/26/2025,133.24, PayPal, Add-on
Q2-TX-002004,579,14 May 2025,44.99 USD,Debit Card, Add-on
Q2-TX-002005,1301,06/13/2025,281.49,Bank Transfer , Add-on
Q2-TX-002006,542,04/09/2025,$247,Bank Transfer,Subscription
Q2-TX-002007,109,21 May 2025,$213.67,paypal,SUBSCRIPTION
Q2-TX-002008,788,10-06-2025,111.59,Debit Card,add-on
Q2-TX-002009,1005,2025-04-19,-90.32, Debit Card ,REFUND
Q2-TX-002010,283,"Jun 25, 2025",USD 246.86, Debit Card , Add-on
Q2-TX-002011,589,"Jun 07, 2025",$242, Bank Transfer ,upgrade
Q2-TX-002012,812,05/08/2025,323.91 USD, Credit Card, Subscription
Q2-TX-002013,659,02 May 2025,$240.67,PayPal,add-on
Q2-TX-002014,286,12-05-2025,$-307.12,PAYPAL,Refund 
Q2-TX-002015,531,2025-04-28,$244,debit card, Add-on
Q2-TX-002016,862,"Jun 15, 2025",USD 400.57,Bank Transfer ,ADD-ON
Q2-TX-002017,127,2025-05-02,156.44, Credit Card,Upgrade 
Q2-TX-002018,238,20-04-2025,-241.87 USD,Bank Transfer ,refund
Q2-TX-002019,1018,17-04-2025,USD 295.44, Debit Card,UPGRADE
Q2-TX-002020,454,30-05-2025,USD -209.02,Credit Card,Refund 
Q2-TX-002021,1415,"Jun 01, 2025",$32.40,PayPal , Upgrade
Q2-TX-002022,1423,04/14/2025,284.86,DEBIT CARD,Upgrade
Q2-TX-002023,819,23/06/2025,131.29 USD,BANK TRANSFER, Subscription
Q2-TX-002024,19,10/06/2025,$104,BANK TRANSFER, Add-on 
Q2-TX-002025,373,13-06-2025,$81.02,credit card,SUBSCRIPTION
Q2-TX-002026,954,05/06/2025,330.07 USD, PayPal,Add-on
Q2-TX-002027,234,08 Jun 2025,USD 217.74, Debit Card ,Add-on
Q2-TX-002028,1300,15 Jun 2025,87.16, Credit Card ,ADD-ON
Q2-TX-002029,953,"Apr 15, 2025",97.04,bank transfer,ADD-ON
Q2-TX-002030,266,30/04/2025,$202.02,paypal,Subscription
Q2-TX-002031,937,05/18/2025,$87.49,PAYPAL,Subscription 
Q2-TX-002032,829,"Apr 18, 2025",$219.07,PayPal,Add-on 
Q2-TX-002033,49,05/12/2025,$368, Credit Card , Upgrade
Q2-TX-002034,363,"Jun 04, 2025",$411,Bank Transfer , Add-on
Q2-TX-002035,648,06/14/2025,-331.16, Bank Transfer,Refund
Q2-TX-002036,797,2025-05-01,498.93 USD,Credit Card,UPGRADE
Q2-TX-002037,779,18/05/2025,$-227.97,DEBIT CARD, Refund
Q2-TX-002038,381,02 Apr 2025,USD 649.67,Debit Card,Upgrade 
Q2-TX-002039,813,04-06-2025,573.79 USD, Debit Card,Subscription 
Q2-TX-002040,843,"Apr 29, 2025",USD 236.42,PayPal ,Upgrade
Q2-TX-002041,351,03/06/2025,$155,credit card, Upgrade 
Q2-TX-002042,619,2025-05-07,165.09,PAYPAL,add-on
Q2-TX-002043,105,06/26/2025,USD -49.77,BANK TRANSFER, Refund
Q2-TX-002044,1227,06/02/2025,155.86 USD,DEBIT CARD, Upgrade 
Q2-TX-002045,542,2025-05-19,$67.57,paypal,Add-on 
Q2-TX-002046,893,"May 27, 2025",$353.41, Credit Card , Upgrade
Q2-TX-002047,756,20-06-2025,USD 58.48,bank transfer,Add-on
Q2-TX-002048,1298,2025-05-29,$280, Credit Card,Upgrade 
Q2-TX-002049,72,23/05/2025,153.06, Debit Card , Add-on 
Q2-TX-002050,1286,27-04-2025,349.67,PayPal ,subscription
Q2-TX-002051,831,05/10/2025,-167.45 USD,bank transfer,Refund 
Q2-TX-002052,36,25-05-2025,288.62 USD,CREDIT CARD,upgrade
Q2-TX-002053,1290,2025-06-20,$276.64,Credit Card ,Upgrade 
Q2-TX-002054,953,"May 29, 2025",$149.63, Bank Transfer , Upgrade
Q2-TX-002055,659,07 May 2025,$243, PayPal, Upgrade 
Q2-TX-002056,1152,2025-04-27,295.80,PAYPAL, Upgrade 
Q2-TX-002057,352,27/05/2025,$351,Bank Transfer,upgrade
Q2-TX-002058,1461,19/04/2025,39.05 USD,Debit Card , Add-on
Q2-TX-002059,947,17 Apr 2025,$-66.21, PayPal , Refund 
Q2-TX-002060,1406,01/06/2025,-309.60 USD, PayPal ,refund
Q2-TX-002061,782,23 Apr 2025,147.14, Debit Card, Subscription
Q2-TX-002062,342,2025-06-18,USD 215.83, Credit Card,SUBSCRIPTION
Q2-TX-002063,195,05/11/2025,45.00 USD, Bank Transfer ,Add-on
Q2-TX-002064,1419,06/29/2025,-652.46, PayPal , Refund
Q2-TX-002065,1216,17 Apr 2025,$98, PayPal , Subscription 
Q2-TX-002066,829,04/08/2025,$249, PayPal,Subscription
Q2-TX-002067,1411,02 Apr 2025,114.27,debit card,Add-on 
Q2-TX-002068,919,02/05/2025,417.28 USD, Bank Transfer, Subscription 
Q2-TX-002069,1287,18 May 2025,$352.93,Debit Card,Add-on 
Q2-TX-002070,286,"Apr 17, 2025",380.52 USD,PAYPAL,add-on
Q2-TX-002071,1288,2025-06-05,280.81,Credit Card ,upgrade
Q2-TX-002072,75,06/29/2025,328.80,paypal,Subscription 
Q2-TX-002073,215,05/16/2025,$143,Bank Transfer, Upgrade
Q2-TX-002074,414,13 May 2025,441.66, Bank Transfer, Subscription
Q2-TX-002075,1370,22/04/2025,187.41,Debit Card ,Subscription
Q2-TX-002076,211,04/13/2025,-101.07 USD,Bank Transfer , Refund
Q2-TX-002077,1049,10 Apr 2025,187.25, Bank Transfer , Add-on 
Q2-TX-002078,291,2025-05-08,162.48,PayPal,Subscription 
Q2-TX-002079,1194,"Jun 10, 2025",198.71 USD,DEBIT CARD, Subscription 
Q2-TX-002080,738,09/06/2025,99.50 USD, Debit Card ,add-on
Q2-TX-002081,1305,"May 21, 2025",$340.80, PayPal ,SUBSCRIPTION
Q2-TX-002082,440,18-04-2025,118.10 USD,paypal,Subscription
Q2-TX-002083,1370,2025-04-06,$242.45,PayPal ,Upgrade 
Q2-TX-002084,287,17 May 2025,274.72,bank transfer,ADD-ON
Q2-TX-002085,1063,12-05-2025,USD 267.37, PayPal,subscription
Q2-TX-002086,141,16-06-2025,$281,debit card,Add-on
Q2-TX-002087,341,17/04/2025,$98,paypal, Subscription 
Q2-TX-002088,1012,06/21/2025,308.37, Bank Transfer ,add-on
Q2-TX-002089,1185,15-04-2025,$83,PayPal ,ADD-ON
Q2-TX-002090,5,"May 11, 2025",60.55, PayPal, Add-on
Q2-TX-002091,1265,27 May 2025,-209.44,Credit Card,refund
Q2-TX-002092,1181,16/06/2025,$153, Credit Card ,upgrade
Q2-TX-002093,381,07/06/2025,$296.06, Debit Card ,SUBSCRIPTION
Q2-TX-002094,308,2025-06-13,$437.83,bank transfer, Upgrade 
Q2-TX-002095,617,"May 12, 2025",$308,bank transfer,subscription
Q2-TX-002096,239,08 Jun 2025,$104,credit card, Subscription 
Q2-TX-002097,987,"Apr 18, 2025",$114.40,Debit Card ,subscription
Q2-TX-002098,461,05-05-2025,-109.61,debit card,REFUND
Q2-TX-002099,803,"Jun 25, 2025",-316.53 USD,paypal,refund
Q2-TX-002100,901,06/09/2025,$194.39, PayPal ,subscription
Q2-TX-002101,714,06 May 2025,-255.21 USD,Debit Card ,Refund
Q2-TX-002102,539,27-04-2025,$86, Debit Card ,UPGRADE
Q2-TX-002103,1027,09 Jun 2025,USD -254.21,BANK TRANSFER,REFUND
Q2-TX-002104,1123,06/14/2025,$154,Debit Card,Upgrade
Q2-TX-002105,1193,18/04/2025,523.94,DEBIT CARD, Add-on 
Q2-TX-002106,160,29/05/2025,USD 85.28,PAYPAL,UPGRADE
Q2-TX-002107,900,2025-06-19,71.80,paypal, Upgrade 
Q2-TX-002108,864,2025-06-29,$176, PayPal,Upgrade 
Q2-TX-002109,655,04/10/2025,USD 166.88,credit card,add-on
Q2-TX-002110,502,05/06/2025,USD 425.83,Debit Card , Upgrade
Q2-TX-002111,900012,10-04-2025,USD 143.34,Bank Transfer,upgrade
Q2-TX-002112,427,06 May 2025,634.01,CREDIT CARD,Add-on 
Q2-TX-002113,770,2025-04-20,USD 189.71,BANK TRANSFER,Upgrade
Q2-TX-002114,811,13 Jun 2025,$-109.91, PayPal , Refund 
Q2-TX-002115,511,09-06-2025,151.12 USD,PayPal,ADD-ON
Q2-TX-002116,840,01/06/2025,$299.11,Debit Card ,Subscription 
Q2-TX-002117,484,28 Jun 2025,272.54,Credit Card ,UPGRADE
Q2-TX-002118,216,28-06-2025,USD 492.41,credit card,UPGRADE
Q2-TX-002119,656,20 May 2025,-66.91 USD,credit card,Refund 
Q2-TX-002120,966,"May 21, 2025",153.27 USD,debit card, Subscription
Q2-TX-002121,1416,13/04/2025,$821, Credit Card ,upgrade
Q2-TX-002122,499,2025-04-05,USD 123.05,credit card,add-on
Q2-TX-002123,1473,"Jun 21, 2025",392.01, Bank Transfer, Subscription 
Q2-TX-002124,904,06/08/2025,$27.67, Bank Transfer , Upgrade 
Q2-TX-002125,904,30-04-2025,$-120.88, PayPal ,Refund
Q2-TX-002126,76,21 May 2025,270.04,BANK TRANSFER, Add-on 
Q2-TX-002127,305,08 Jun 2025,USD -275.18,Debit Card,Refund
Q2-TX-002128,880,20 Jun 2025,USD 246.90, Credit Card,Upgrade
Q2-TX-002129,807,01 May 2025,265.32,Bank Transfer, Upgrade
Q2-TX-002130,1352,16-05-2025,USD 387.05,CREDIT CARD,subscription
Q2-TX-002131,648,20/05/2025,194.77 USD,paypal,UPGRADE
Q2-TX-002132,295,29/05/2025,USD 481.59,Debit Card , Subscription 
Q2-TX-002133,1122,04/22/2025,$211, Credit Card, Upgrade
Q2-TX-002134,941,20 Apr 2025,196.09,debit card,Add-on 
Q2-TX-002135,288,2025-04-19,$-49.62,credit card,Refund
Q2-TX-002136,1078,04 May 2025,$427.95, Bank Transfer ,add-on
Q2-TX-002137,563,"May 22, 2025",$62.64,bank transfer,Upgrade
Q2-TX-002138,558,"Apr 14, 2025",361.98 USD,PayPal ,UPGRADE
Q2-TX-002139,1329,"May 20, 2025",$303.91,PayPal , Subscription 
Q2-TX-002140,1351,18 Jun 2025,$472,DEBIT CARD, Subscription 
Q2-TX-002141,383,2025-06-25,$47.40,credit card,subscription
Q2-TX-002142,1396,09/06/2025,$540.67,Debit Card,Upgrade 
Q2-TX-002143,357,31/05/2025,150.51 USD,CREDIT CARD,Add-on
Q2-TX-002144,1180,2025-06-05,$127.89,CREDIT CARD, Upgrade
Q2-TX-002145,1410,06/24/2025,-87.28, Credit Card ,Refund 
Q2-TX-002146,1182,"Jun 02, 2025",179.02 USD, Bank Transfer , Add-on 
Q2-TX-002147,360,"Apr 13, 2025",-241.41,CREDIT CARD,Refund
Q2-TX-002148,1462,12 Apr 2025,279.96 USD,Bank Transfer,Upgrade
Q2-TX-002149,1122,13 May 2025,139.28,Debit Card ,add-on
Q2-TX-002150,329,"Apr 29, 2025",$124.32, Bank Transfer,ADD-ON
Q2-TX-002151,733,30/06/2025,$-566.40,debit card,Refund 
Q2-TX-002152,504,2025-05-05,$246,DEBIT CARD,subscription
Q2-TX-002153,887,19-06-2025,$285, Debit Card ,Subscription
Q2-TX-002154,1004,"Apr 15, 2025",$361,bank transfer,Subscription
Q2-TX-002155,621,03 Apr 2025,264.86, PayPal,SUBSCRIPTION
Q2-TX-002156,69,14 May 2025,134.29,PAYPAL, Add-on
Q2-TX-002157,511,"May 24, 2025",USD 86.56, PayPal,upgrade
Q2-TX-002158,640,04/30/2025,314.04 USD,BANK TRANSFER, Upgrade 
Q2-TX-002159,1151,"Jun 29, 2025",292.40 USD,BANK TRANSFER,Upgrade 
Q2-TX-002160,741,20-04-2025,274.33,debit card,UPGRADE
Q2-TX-002161,562,2025-05-10,, Credit Card,Upgrade 
Q2-TX-002162,1320,17 Apr 2025,$206.21,Bank Transfer ,Add-on
Q2-TX-002163,1488,24 Apr 2025,$93,Credit Card, Add-on
Q2-TX-002164,270,08-04-2025,USD -41.89, Bank Transfer , Refund 
Q2-TX-002165,517,24 Apr 2025,$375.38, Credit Card, Add-on 
Q2-TX-002166,1460,"Jun 12, 2025",$-514,credit card,Refund
Q2-TX-002167,585,18/05/2025,$298.90,Bank Transfer,Upgrade 
Q2-TX-002168,378,19 Jun 2025,-79.47, Bank Transfer,refund
Q2-TX-002169,1023,21-05-2025,USD 209.79,Bank Transfer ,UPGRADE
Q2-TX-002170,1,02 May 2025,$114,credit card, Add-on
Q2-TX-002171,1373,2025-04-14,$166.92,Debit Card ,Subscription
Q2-TX-002172,940,"Jun 25, 2025",-93.96 USD,PayPal ,Refund 
Q2-TX-002173,798,"Apr 09, 2025",USD 226.83, PayPal ,Upgrade
Q2-TX-002174,450,19-05-2025,349.81, PayPal , Subscription
Q2-TX-002175,1108,06/29/2025,USD -271.33,debit card,refund
Q2-TX-002176,1028,25 Jun 2025,153.90 USD,Credit Card ,Subscription 
Q2-TX-002177,931,"May 15, 2025",240.25,Debit Card ,Add-on 
Q2-TX-002178,4,06/26/2025,-56.78, Debit Card,refund
Q2-TX-002179,620,24 Apr 2025,$341,Debit Card ,Upgrade 
Q2-TX-002180,374,06/15/2025,$304,Credit Card,Add-on
Q2-TX-002181,698,2025-06-20,$267,credit card, Subscription 
Q2-TX-002182,799,27 Apr 2025,$-433.59,BANK TRANSFER,Refund
Q2-TX-002183,828,2025-04-07,$-260.81, PayPal ,Refund
Q2-TX-002184,1018,20 Apr 2025,$164,DEBIT CARD,add-on
Q2-TX-002185,1010,06/09/2025,$158,PayPal , Upgrade
Q2-TX-002186,23,21/06/2025,-168.63 USD,Bank Transfer,REFUND
Q2-TX-002187,344,2025-06-07,267.81,PayPal ,UPGRADE
Q2-TX-002188,622,06/24/2025,108.14, Debit Card ,ADD-ON
Q2-TX-002189,17,2025-04-12,124.00, PayPal ,upgrade
Q2-TX-002190,744,"Jun 26, 2025",$87,debit card, Upgrade 
Q2-TX-002191,1046,03 May 2025,USD 105.42,credit card, Add-on
Q2-TX-002192,938,24 Jun 2025,191.76,Credit Card, Subscription
Q2-TX-002193,49,2025-05-07,557.63, Credit Card , Add-on 
Q2-TX-002194,1229,2025-06-20,USD 83.83,Bank Transfer ,subscription
Q2-TX-002195,1420,10-06-2025,$416.38, Bank Transfer ,ADD-ON
Q2-TX-002196,938,2025-04-22,$130,Bank Transfer,Subscription 
Q2-TX-002197,75,03-05-2025,,bank transfer,Add-on
Q2-TX-002198,1423,07/04/2025,$167.07,CREDIT CARD, Subscription 
Q2-TX-002199,1363,12/05/2025,,BANK TRANSFER,Upgrade
Q2-TX-002200,689,10 May 2025,259.14,CREDIT CARD,upgrade
Q2-TX-002201,752,04-06-2025,$-183.17, PayPal,REFUND
Q2-TX-002202,797,25-05-2025,-179.33,Debit Card,Refund
Q2-TX-002203,900000,"May 17, 2025",$501,PayPal,Add-on 
Q2-TX-002204,1077,2025-05-09,-222.93,DEBIT CARD, Refund
Q2-TX-002205,1262,07-05-2025,$166.94, Debit Card,subscription
Q2-TX-002206,76,19-05-2025,USD 691.80,Bank Transfer, Upgrade 
Q2-TX-002207,10,04/24/2025,USD 727.20,PAYPAL,Upgrade 
Q2-TX-002208,1159,2025-05-29,-919.92, Credit Card ,Refund
Q2-TX-002209,97,19-06-2025,USD -68.75,PayPal,Refund
Q2-TX-002210,85,"Apr 24, 2025",$28,CREDIT CARD,Subscription 
Q2-TX-002211,1376,"Jun 28, 2025",$253,PayPal, Add-on
Q2-TX-002212,981,16 Apr 2025,519.14,BANK TRANSFER,upgrade
Q2-TX-002213,725,08/04/2025,$209.68,PayPal ,subscription
Q2-TX-002214,736,04/19/2025,USD -468.65,Credit Card, Refund
Q2-TX-002215,165,"May 19, 2025",489.98,paypal, Upgrade 
Q2-TX-002216,1111,11/04/2025,129.23,Debit Card,UPGRADE
Q2-TX-002217,1476,05/01/2025,185.81 USD,credit card, Add-on 
Q2-TX-002218,328,06/16/2025,, Credit Card ,REFUND
Q2-TX-002219,178,"Jun 26, 2025",88.68,PAYPAL,add-on
Q2-TX-002220,857,"Jun 09, 2025",107.73 USD,PayPal,UPGRADE
Q2-TX-002221,253,29/04/2025,$-68, PayPal ,REFUND
Q2-TX-002222,713,04/12/2025,USD 247.78,Bank Transfer,ADD-ON
Q2-TX-002223,1231,12/04/2025,USD 66.14,PayPal ,Upgrade
Q2-TX-002224,1134,2025-06-17,USD 407.07,Debit Card , Subscription 
Q2-TX-002225,1456,16/05/2025,$519.26,Debit Card, Subscription 
Q2-TX-002226,1439,06 May 2025,-472.05, Debit Card,Refund 
Q2-TX-002227,277,"May 11, 2025",-318.59, PayPal,Refund 
Q2-TX-002228,1,2025-04-23,$12, Debit Card ,Subscription
Q2-TX-002229,816,"May 26, 2025",369.82,PAYPAL,Upgrade
Q2-TX-002230,1286,01 Jun 2025,393.81,Credit Card , Upgrade 
Q2-TX-002231,962,2025-05-04,USD 104.32, Debit Card , Add-on 
Q2-TX-002232,944,2025-04-09,-334.89, Bank Transfer ,Refund 
Q2-TX-002233,271,2025-04-12,-270.88,Credit Card ,Refund
Q2-TX-002234,122,2025-04-19,165.60 USD, Credit Card ,subscription
Q2-TX-002235,1082,08-06-2025,270.71,Debit Card,add-on
Q2-TX-002236,41,2025-04-27,466.50 USD,Debit Card ,Add-on 
Q2-TX-002237,1225,27/06/2025,USD -131.76,Bank Transfer ,Refund 
Q2-TX-002238,550,28-05-2025,130.16 USD,Credit Card ,upgrade
Q2-TX-002239,429,17/06/2025,-267.46, PayPal, Refund 
Q2-TX-002240,196,06/24/2025,164.38,Bank Transfer,upgrade
Q2-TX-002241,1244,04 Apr 2025,-89.56, Debit Card,REFUND
