transaction_id,user_id,transaction_date,amount,payment_type,transaction_type,source_system
Q3-TX-001017,1024,"Jul 08, 2025",$305,debit card,Upgrade ,Legacy Billing
Q3-TX-001018,1032,30 Sep 2025,-213.87 USD,PayPal , Refund ,Legacy Billing
Q3-TX-001019,144,"Aug 01, 2025",88.02, Debit Card, Upgrade,Legacy Billing
Q3-TX-001020,187,22-07-2025,140.75,paypal,Add-on ,Legacy Billing
Q3-TX-001021,38,26/09/2025,189.94, Bank Transfer,upgrade,Legacy Billing
Q3-TX-001022,389,21 Jul 2025,-175.22 USD,debit card, Refund,Legacy Billing
Q3-TX-001023,732,"Sep 15, 2025",579.90,BANK TRANSFER,Subscription,Legacy Billing
Q3-TX-001024,990,"Sep 20, 2025",USD -167.54,Bank Transfer ,Refund,Legacy Billing
Q3-TX-001025,864,22 Sep 2025,430.31 USD,CREDIT CARD, Subscription ,Legacy Billing
Q3-TX-001026,633,24 Aug 2025,$264,DEBIT CARD,Upgrade,Legacy Billing
Q3-TX-001027,179,2025-07-07,-54.50 USD,BANK TRANSFER,Refund,Legacy Billing
Q3-TX-001028,535,"Jul 19, 2025",USD 82.14, Bank Transfer,SUBSCRIPTION,Legacy Billing
Q3-TX-001029,117,09/21/2025,$62.51, Debit Card ,Subscription,Legacy Billing
Q3-TX-001030,347,17/07/2025,USD 262.18,bank transfer,SUBSCRIPTION,Legacy Billing
Q3-TX-001031,1122,28/07/2025,304.70,PayPal, Upgrade,Legacy Billing
Q3-TX-001032,208,"Jul 21, 2025",136.42,paypal,Add-on ,Legacy Billing
Q3-TX-001033,426,"Jul 09, 2025",$334,Bank Transfer ,Upgrade ,Legacy Billing
Q3-TX-001034,765,2025-09-23,260.76 USD,Credit Card ,Subscription,Legacy Billing
Q3-TX-001035,900008,"Aug 16, 2025",367.24, Credit Card , Subscription ,Legacy Billing
Q3-TX-001036,1206,09 Jul 2025,266.20 USD, Bank Transfer, Add-on,Legacy Billing
Q3-TX-001037,502,"Sep 16, 2025",317.88, Debit Card ,Add-on,Legacy Billing
Q3-TX-001038,884,2025-09-08,USD 149.73,debit card,subscription,Legacy Billing
Q3-TX-001039,314,2025-07-06,-222.13,Debit Card,Refund ,Legacy Billing
Q3-TX-001040,593,2025-08-28,124.03 USD,paypal,Add-on,Legacy Billing
Q3-TX-001041,883,25 Jul 2025,$590.11, Debit Card,add-on,Legacy Billing
Q3-TX-001042,1237,08/03/2025,324.64,debit card,Add-on,Legacy Billing
Q3-TX-001043,408,2025-07-09,255.92, PayPal ,SUBSCRIPTION,Legacy Billing
Q3-TX-001044,935,06 Aug 2025,63.06, Bank Transfer,Subscription ,Legacy Billing
Q3-TX-001045,777,12 Sep 2025,421.09 USD, Credit Card ,Upgrade,Legacy Billing
Q3-TX-001046,687,19-09-2025,471.52,Debit Card,ADD-ON,Legacy Billing
Q3-TX-001047,657,09/22/2025,$-89,BANK TRANSFER,Refund ,Legacy Billing
Q3-TX-001048,1290,"Sep 28, 2025",208.13,PayPal , Upgrade ,Legacy Billing
Q3-TX-001049,1061,22 Sep 2025,240.40,Bank Transfer ,Subscription ,Legacy Billing
Q3-TX-001050,42,"Aug 13, 2025",106.19 USD, Debit Card , Subscription,Legacy Billing
Q3-TX-001051,111,16-07-2025,$158.24, Debit Card ,Upgrade,Legacy Billing
Q3-TX-001052,508,10 Aug 2025,144.15,DEBIT CARD,upgrade,Legacy Billing
Q3-TX-001053,1063,"Aug 25, 2025",406.62,Bank Transfer, Upgrade ,Legacy Billing
Q3-TX-001054,390,09/19/2025,$544.56,paypal, Upgrade ,Legacy Billing
Q3-TX-001055,519,30/07/2025,187.84,BANK TRANSFER, Upgrade ,Legacy Billing
Q3-TX-001056,1296,19/08/2025,295.57,Debit Card , Subscription ,Legacy Billing
Q3-TX-001057,1491,15 Aug 2025,53.77 USD,Bank Transfer, Upgrade,Legacy Billing
Q3-TX-001058,759,07/02/2025,-460.71,bank transfer,Refund,Legacy Billing
Q3-TX-001059,1475,02/08/2025,$303.40, Bank Transfer, Upgrade,Legacy Billing
Q3-TX-001060,1265,18-09-2025,-239.62,Credit Card,refund,Legacy Billing
Q3-TX-001061,415,"Jul 14, 2025",$202.98,Bank Transfer ,Subscription ,Legacy Billing
Q3-TX-001062,193,08/26/2025,USD 123.86,Credit Card, Upgrade ,Legacy Billing
Q3-TX-001063,629,09/18/2025,406.90 USD,BANK TRANSFER, Subscription,Legacy Billing
Q3-TX-001064,1316,2025-07-20,316.32, PayPal,Add-on,Legacy Billing
Q3-TX-001065,1260,24-07-2025,366.61 USD,Debit Card ,Add-on,Legacy Billing
Q3-TX-001066,44,2025-08-09,$230.99,DEBIT CARD, Subscription ,Legacy Billing
Q3-TX-001067,809,2025-07-21,444.40, Credit Card ,SUBSCRIPTION,Legacy Billing
Q3-TX-001068,874,2025-08-14,$131.01,PAYPAL,subscription,Legacy Billing
Q3-TX-001069,1077,19/09/2025,514.40,debit card,Upgrade ,Legacy Billing
Q3-TX-001070,1472,15 Sep 2025,USD 427.51, Credit Card, Subscription ,Legacy Billing
Q3-TX-001071,133,08/30/2025,262.52,debit card,Upgrade ,Legacy Billing
Q3-TX-001072,1016,2025-08-27,USD 106.31, PayPal ,Subscription ,Legacy Billing
Q3-TX-001073,1301,18 Sep 2025,$416,Debit Card ,Upgrade,Legacy Billing
Q3-TX-001074,520,"Jul 26, 2025",126.31,Debit Card ,Add-on,Legacy Billing
Q3-TX-001075,916,08/17/2025,-181.01, PayPal ,refund,Legacy Billing
Q3-TX-001076,1373,14-09-2025,$78,Debit Card,Upgrade,Legacy Billing
Q3-TX-001077,1204,2025-08-25,$-107.96, PayPal ,Refund ,Legacy Billing
Q3-TX-001078,834,22-07-2025,-246.23 USD,PayPal ,refund,Legacy Billing
Q3-TX-001079,1238,"Aug 21, 2025",543.06,credit card,add-on,Legacy Billing
Q3-TX-001080,1348,"Aug 20, 2025",USD -287.28, Bank Transfer ,Refund ,Legacy Billing
Q3-TX-001081,515,11/08/2025,298.06 USD, Bank Transfer ,SUBSCRIPTION,Legacy Billing
Q3-TX-001082,392,2025-07-17,$282.07,credit card, Upgrade ,Legacy Billing
Q3-TX-001083,1245,2025-08-18,317.17, Bank Transfer,subscription,Legacy Billing
Q3-TX-001084,59,30/07/2025,-338.93,BANK TRANSFER,Refund,Legacy Billing
Q3-TX-001085,1125,"Jul 22, 2025",409.72 USD,Debit Card ,upgrade,Legacy Billing
Q3-TX-001086,1084,08/10/2025,USD 482.39,CREDIT CARD,Subscription,Legacy Billing
Q3-TX-001087,1033,20 Aug 2025,149.19 USD, PayPal , Add-on,Legacy Billing
Q3-TX-001088,896,2025-09-10,USD 393.29, Debit Card, Subscription,Legacy Billing
Q3-TX-001089,1258,"Jul 22, 2025",548.67 USD,PAYPAL,Add-on ,Legacy Billing
Q3-TX-001090,1436,2025-07-17,164.22,PayPal,Add-on,Legacy Billing
Q3-TX-001091,347,30 Jul 2025,$116,bank transfer,Subscription,Legacy Billing
Q3-TX-001092,572,08/02/2025,-424.10,PayPal , Refund,Legacy Billing
Q3-TX-001093,777,2025-07-28,524.36,Debit Card, Add-on,Legacy Billing
Q3-TX-001094,458,31 Aug 2025,$178, Bank Transfer , Add-on,Legacy Billing
Q3-TX-001095,1482,"Aug 07, 2025",-479.11,Bank Transfer , Refund ,Legacy Billing
Q3-TX-001096,632,15/09/2025,475.86 USD, Bank Transfer ,UPGRADE,Legacy Billing
Q3-TX-001097,213,09/12/2025,$194.98, PayPal ,Upgrade ,Legacy Billing
Q3-TX-001098,1174,2025-08-23,USD 140.50, Debit Card,Upgrade,Legacy Billing
Q3-TX-001099,433,"Sep 10, 2025",$153,debit card,subscription,Legacy Billing
Q3-TX-001100,1482,2025-07-16,$-249.84,Credit Card , Refund ,Legacy Billing
Q3-TX-001101,636,2025-07-27,$-130.34,CREDIT CARD,Refund,Legacy Billing
Q3-TX-001102,81,18/09/2025,$102.35,Debit Card, Upgrade,Legacy Billing
Q3-TX-001103,482,20/08/2025,USD 143.85, Debit Card,Subscription ,Legacy Billing
Q3-TX-001104,1114,"Jul 02, 2025",$399,Bank Transfer, Add-on ,Legacy Billing
Q3-TX-001105,477,27-07-2025,211.11, Debit Card, Subscription,Legacy Billing
Q3-TX-001106,16,2025-09-18,124.66,Bank Transfer,upgrade,Legacy Billing
Q3-TX-001107,371,"Sep 09, 2025",$254,PayPal, Add-on ,Legacy Billing
Q3-TX-001108,742,2025-09-26,-277.52,bank transfer, Refund,Legacy Billing
Q3-TX-001109,69,15 Aug 2025,$-91,BANK TRANSFER,Refund,Legacy Billing
Q3-TX-001110,184,18/09/2025,$-26.45, PayPal,refund,Legacy Billing
Q3-TX-001111,353,14-08-2025,55.04,PAYPAL, Subscription ,Legacy Billing
Q3-TX-001112,1425,"Sep 08, 2025",160.44,Debit Card,Subscription,Legacy Billing
Q3-TX-001113,451,2025-08-26,$472,BANK TRANSFER,Add-on ,Legacy Billing
Q3-TX-001114,1031,03/09/2025,$556, Bank Transfer,add-on,Legacy Billing
Q3-TX-001115,1363,08/28/2025,USD 48.32,BANK TRANSFER, Add-on,Legacy Billing
Q3-TX-001116,954,08/11/2025,USD 300.54,DEBIT CARD, Subscription ,Legacy Billing
Q3-TX-001117,1190,2025-07-11,USD 124.77,Credit Card,Add-on ,Legacy Billing
Q3-TX-001118,156,14-09-2025,138.34 USD, Credit Card,Upgrade,Legacy Billing
Q3-TX-001119,1490,2025-08-05,172.76 USD,bank transfer,Subscription,Legacy Billing
Q3-TX-001120,1312,2025-07-27,152.79, PayPal,Add-on,Legacy Billing
Q3-TX-001121,344,14 Sep 2025,USD 133.69, PayPal, Subscription ,Legacy Billing
Q3-TX-001122,1052,28/07/2025,363.69,PAYPAL, Add-on ,Legacy Billing
Q3-TX-001123,1283,09/24/2025,216.51, Bank Transfer, Add-on,Legacy Billing
Q3-TX-001124,1337,24 Sep 2025,-173.48,paypal,refund,Legacy Billing
Q3-TX-001125,1263,14 Jul 2025,$135.28,Bank Transfer,Upgrade,Legacy Billing
Q3-TX-001126,1333,27 Jul 2025,$-391, PayPal ,Refund ,Legacy Billing
Q3-TX-001127,1209,20/09/2025,$109.98, PayPal,add-on,Legacy Billing
Q3-TX-001128,1102,01/08/2025,$109.90,Debit Card ,UPGRADE,Legacy Billing
Q3-TX-001129,1367,08/24/2025,$182,Debit Card, Upgrade ,Legacy Billing
Q3-TX-001130,633,07/16/2025,USD 410.64,Bank Transfer,add-on,Legacy Billing
Q3-TX-001131,895,29 Aug 2025,525.84, Bank Transfer , Upgrade,Legacy Billing
Q3-TX-001132,704,06-08-2025,$-200, Credit Card,Refund ,Legacy Billing
Q3-TX-001133,1355,07/21/2025,116.34, PayPal,subscription,Legacy Billing
Q3-TX-001134,1078,"Jul 02, 2025",USD 562.24,Credit Card,Add-on ,Legacy Billing
Q3-TX-001135,1337,01/07/2025,$696,debit card,Subscription,Legacy Billing
Q3-TX-001136,641,2025-07-02,USD -281.00,PAYPAL, Refund,Legacy Billing
Q3-TX-001137,500,19 Sep 2025,472.07,PAYPAL,Add-on ,Legacy Billing
Q3-TX-001138,131,2025-07-18,$138.19, Debit Card ,Add-on,Legacy Billing
Q3-TX-001139,900011,05/07/2025,118.43, Credit Card,subscription,Legacy Billing
Q3-TX-001140,895,04-08-2025,$231.53, Debit Card,Subscription,Legacy Billing
Q3-TX-001141,237,09/10/2025,USD 213.74, Bank Transfer ,Upgrade ,Legacy Billing
Q3-TX-001142,549,"Sep 15, 2025",USD 589.31,PayPal ,SUBSCRIPTION,Legacy Billing
Q3-TX-001143,578,2025-08-05,170.28,paypal,add-on,Legacy Billing
Q3-TX-001144,995,24-07-2025,198.48,BANK TRANSFER,ADD-ON,Legacy Billing
Q3-TX-001145,933,04 Sep 2025,$334,debit card,Subscription ,Legacy Billing
Q3-TX-001146,488,02/09/2025,$-318,DEBIT CARD,refund,Legacy Billing
Q3-TX-001147,160,"Jul 28, 2025",USD 86.47,DEBIT CARD, Subscription,Legacy Billing
Q3-TX-001148,133,09/29/2025,396.23,Debit Card,subscription,Legacy Billing
Q3-TX-001149,162,09-07-2025,USD 133.66,debit card, Add-on ,Legacy Billing
Q3-TX-001150,440,"Aug 14, 2025",$520,Debit Card ,ADD-ON,Legacy Billing
Q3-TX-001151,1081,12-08-2025,USD -268.79, Credit Card , Refund,Legacy Billing
Q3-TX-001152,474,29/08/2025,218.51 USD,Credit Card,ADD-ON,Legacy Billing
Q3-TX-001153,637,08/28/2025,USD 607.46,credit card,subscription,Legacy Billing
Q3-TX-001154,1252,06/07/2025,$102.42,PAYPAL,Upgrade ,Legacy Billing
Q3-TX-001155,182,07/17/2025,-81.49,debit card,Refund,Legacy Billing
Q3-TX-001156,788,2025-09-21,$472, Debit Card ,Subscription,Legacy Billing
Q3-TX-001157,935,2025-09-18,$417,PayPal ,ADD-ON,Legacy Billing
Q3-TX-001158,970,30 Aug 2025,$647.09,Credit Card, Add-on ,Legacy Billing
Q3-TX-001159,626,12-08-2025,440.83,PAYPAL,Subscription,Legacy Billing
Q3-TX-001160,111,08/21/2025,$252,Credit Card,Subscription,Legacy Billing
Q3-TX-001161,129,07/07/2025,137.23 USD,CREDIT CARD, Subscription ,Legacy Billing
Q3-TX-001162,533,2025-09-10,$316.54,PayPal ,upgrade,Legacy Billing
Q3-TX-001163,1179,04/09/2025,$164, Credit Card, Upgrade ,Legacy Billing
Q3-TX-001164,1335,09/11/2025,USD 66.59, Debit Card ,UPGRADE,Legacy Billing
Q3-TX-001165,830,2025-09-26,USD -116.76,PAYPAL,refund,Legacy Billing
Q3-TX-001166,471,2025-09-04,129.48 USD,PAYPAL, Upgrade ,Legacy Billing
Q3-TX-001167,796,09/23/2025,-295.51 USD, PayPal,refund,Legacy Billing
Q3-TX-001168,212,01/08/2025,$62.34,debit card,upgrade,Legacy Billing
Q3-TX-001169,1114,2025-08-27,USD -72.38,Bank Transfer, Refund,Legacy Billing
Q3-TX-001170,1407,17 Jul 2025,148.97,CREDIT CARD,Add-on,Legacy Billing
Q3-TX-001171,901,13-09-2025,USD 121.42, Credit Card ,Add-on,Legacy Billing
Q3-TX-001172,297,"Jul 19, 2025",252.57, Bank Transfer ,Upgrade ,Legacy Billing
Q3-TX-001173,1156,2025-09-01,168.20,credit card, Upgrade ,Legacy Billing
Q3-TX-001174,1269,"Aug 16, 2025",$175.69, Bank Transfer ,Upgrade,Legacy Billing
Q3-TX-001175,1129,"Sep 28, 2025",USD -361.31, Debit Card, Refund,Legacy Billing
Q3-TX-001176,628,27 Sep 2025,$399,Bank Transfer,upgrade,Legacy Billing
Q3-TX-001177,216,07/27/2025,-132.69, Debit Card ,Refund,Legacy Billing
Q3-TX-001178,825,"Jul 28, 2025",298.71,bank transfer,Subscription ,Legacy Billing
Q3-TX-001179,654,20 Aug 2025,-109.99 USD,bank transfer,REFUND,Legacy Billing
Q3-TX-001180,479,19/09/2025,$354,CREDIT CARD, Upgrade,Legacy Billing
Q3-TX-001181,277,25/09/2025,98.36,PAYPAL,Upgrade,Legacy Billing
Q3-TX-001182,1486,"Sep 21, 2025",-420.28, Bank Transfer ,Refund ,Legacy Billing
Q3-TX-001183,125,"Sep 25, 2025",,BANK TRANSFER,REFUND,Legacy Billing
Q3-TX-001184,755,09/14/2025,-103.50,PayPal, Refund,Legacy Billing
Q3-TX-001185,953,10-08-2025,USD 147.07,Bank Transfer ,Upgrade,Legacy Billing
Q3-TX-001186,1079,17 Sep 2025,$171.21,CREDIT CARD,Subscription ,Legacy Billing
Q3-TX-001187,521,07/17/2025,USD 85.89,Bank Transfer,Subscription,Legacy Billing
Q3-TX-001188,1458,08/03/2025,$139,PAYPAL, Subscription,Legacy Billing
Q3-TX-001189,976,29 Jul 2025,184.19,Debit Card, Upgrade,Legacy Billing
Q3-TX-001190,900017,19 Jul 2025,$40,CREDIT CARD, Add-on ,Legacy Billing
Q3-TX-001191,1077,13/08/2025,262.88 USD,PAYPAL,Add-on,Legacy Billing
Q3-TX-001192,749,03/07/2025,266.22, Debit Card,Add-on,Legacy Billing
Q3-TX-001193,829,"Jul 14, 2025",-414.86 USD,CREDIT CARD, Refund ,Legacy Billing
Q3-TX-001194,1446,"Jul 05, 2025",USD 837.33,Bank Transfer ,add-on,Legacy Billing
Q3-TX-001195,1166,"Jul 29, 2025",102.88, Bank Transfer, Add-on ,Legacy Billing
Q3-TX-001196,1455,08/13/2025,-463.60, Credit Card,REFUND,Legacy Billing
Q3-TX-001197,1452,"Sep 19, 2025",74.04 USD,PayPal,Upgrade,Legacy Billing
Q3-TX-001198,447,23/07/2025,USD 175.27,debit card, Upgrade,Legacy Billing
Q3-TX-001199,78,08/23/2025,$-272, Bank Transfer ,Refund ,Legacy Billing
Q3-TX-001200,1026,07 Jul 2025,$-270.93,Bank Transfer , Refund ,Legacy Billing
Q3-TX-001201,158,2025-07-07,402.77,debit card,add-on,Legacy Billing
Q3-TX-001202,152,"Jul 07, 2025",USD 160.37,paypal, Subscription ,Legacy Billing
Q3-TX-001203,1462,"Jul 31, 2025",$229.16, Bank Transfer , Subscription ,Legacy Billing
Q3-TX-001204,715,08-09-2025,USD 243.84,credit card,Upgrade,Legacy Billing
Q3-TX-001205,1063,17/08/2025,512.70,paypal,SUBSCRIPTION,Legacy Billing
Q3-TX-001206,1154,31-08-2025,211.12,PAYPAL,Add-on,Legacy Billing
Q3-TX-001207,1372,22-09-2025,156.38, Bank Transfer,SUBSCRIPTION,Legacy Billing
Q3-TX-001208,999,26-07-2025,$367.50,DEBIT CARD, Upgrade,Legacy Billing
Q3-TX-001209,526,"Jul 30, 2025",,Bank Transfer , Add-on ,Legacy Billing
Q3-TX-001210,934,09/09/2025,USD -412.24, Bank Transfer ,REFUND,Legacy Billing
Q3-TX-001211,580,"Jul 20, 2025",411.79,credit card,Add-on,Legacy Billing
Q3-TX-001212,590,09/23/2025,$-49.40, Credit Card, Refund ,Legacy Billing
Q3-TX-001213,1229,09/06/2025,789.87,DEBIT CARD,Subscription,Legacy Billing
Q3-TX-001214,437,2025-07-20,USD 78.91,Credit Card ,UPGRADE,Legacy Billing
Q3-TX-001215,101,31/08/2025,$-242,Debit Card ,Refund ,Legacy Billing
Q3-TX-001216,1243,05-08-2025,134.57 USD, Debit Card ,SUBSCRIPTION,Legacy Billing
Q3-TX-001217,1002,30/08/2025,-127.79 USD, Debit Card,refund,Legacy Billing
Q3-TX-001218,733,"Jul 23, 2025",$96.55, Bank Transfer,Subscription,Legacy Billing
Q3-TX-001219,90,04/09/2025,379.63, Credit Card,add-on,Legacy Billing
Q3-TX-001220,520,"Jul 24, 2025",164.74 USD,BANK TRANSFER, Add-on ,Legacy Billing
Q3-TX-001221,635,25 Jul 2025,$453, PayPal,Upgrade,Legacy Billing
Q3-TX-001222,777,"Aug 04, 2025",USD 160.81,paypal, Upgrade,Legacy Billing
Q3-TX-001223,1413,07/09/2025,158.47,Bank Transfer,Subscription,Legacy Billing
Q3-TX-001224,269,2025-07-19,$-107, PayPal , Refund,Legacy Billing
Q3-TX-001225,873,07/06/2025,$194, PayPal ,Subscription,Legacy Billing
Q3-TX-001226,1250,11/07/2025,39.80,Bank Transfer, Subscription,Legacy Billing
Q3-TX-001227,746,2025-09-11,442.80 USD, Credit Card,Upgrade ,Legacy Billing
Q3-TX-001228,723,12 Aug 2025,$-272.93,Bank Transfer , Refund ,Legacy Billing
Q3-TX-001229,1421,"Aug 23, 2025",USD -215.04,Credit Card,refund,Legacy Billing
Q3-TX-001230,1431,2025-07-14,43.02 USD,Debit Card,Upgrade,Legacy Billing
Q3-TX-001231,1083,"Sep 28, 2025",,PayPal, Upgrade ,Legacy Billing
Q3-TX-001232,357,08/16/2025,USD -30.99, Bank Transfer,refund,Legacy Billing
Q3-TX-001233,679,2025-07-04,85.43, Bank Transfer ,UPGRADE,Legacy Billing
Q3-TX-001234,1303,2025-08-02,200.08, Bank Transfer ,SUBSCRIPTION,Legacy Billing
Q3-TX-001235,1487,"Sep 12, 2025",USD 282.70,paypal,Subscription ,Legacy Billing
Q3-TX-001236,115,2025-07-09,USD 111.51, Credit Card ,UPGRADE,Legacy Billing
Q3-TX-001237,814,07/21/2025,USD -99.79, Debit Card,refund,Legacy Billing
Q3-TX-001238,90,09/14/2025,$-336.11,BANK TRANSFER, Refund ,Legacy Billing
Q3-TX-001239,858,"Sep 10, 2025",USD 223.01, PayPal ,Add-on,Legacy Billing
Q3-TX-001240,1064,"Jul 31, 2025",USD 362.04,PAYPAL,Subscription ,Legacy Billing
Q3-TX-001241,572,"Sep 26, 2025",USD 503.59,debit card,SUBSCRIPTION,Legacy Billing
Q3-TX-001242,1036,06/09/2025,-257.44, Debit Card,REFUND,Legacy Billing
Q3-TX-001243,264,23 Jul 2025,145.76,BANK TRANSFER, Upgrade,Legacy Billing
Q3-TX-001244,524,"Aug 02, 2025",,Debit Card ,REFUND,Legacy Billing
Q3-TX-001245,1153,2025-07-05,,Debit Card ,add-on,Legacy Billing
Q3-TX-001246,1209,"Aug 13, 2025",USD 173.80, Credit Card ,subscription,Legacy Billing
Q3-TX-001247,1003,09/03/2025,-274.93, Credit Card,REFUND,Legacy Billing
Q3-TX-001248,1038,07/30/2025,$219, Credit Card ,SUBSCRIPTION,Legacy Billing
Q3-TX-001249,743,09-07-2025,102.50 USD,Debit Card , Add-on,Legacy Billing
Q3-TX-001250,179,10 Jul 2025,USD 75.93,Debit Card, Subscription ,Legacy Billing
Q3-TX-001251,208,24/09/2025,USD -199.13, Bank Transfer ,refund,Legacy Billing
Q3-TX-001252,923,03 Jul 2025,25.37,paypal,Add-on ,Legacy Billing
Q3-TX-001253,1415,30 Aug 2025,418.50,debit card,add-on,Legacy Billing
Q3-TX-001254,1357,08 Aug 2025,USD 130.55, Bank Transfer ,Add-on ,Legacy Billing
Q3-TX-001255,884,07/31/2025,$556.63,credit card,add-on,Legacy Billing
Q3-TX-001256,779,09/13/2025,466.48 USD,Debit Card , Upgrade,Legacy Billing
Q3-TX-001257,275,02/07/2025,USD 473.48,CREDIT CARD,add-on,Legacy Billing
Q3-TX-001258,1171,08/06/2025,148.76, Bank Transfer ,Subscription,Legacy Billing
Q3-TX-001259,675,12 Aug 2025,$-80,bank transfer,Refund ,Legacy Billing
Q3-TX-001260,145,2025-09-10,269.34,BANK TRANSFER, Add-on ,Legacy Billing
Q3-TX-001261,1489,05-07-2025,-312.51, Bank Transfer ,REFUND,Legacy Billing
Q3-TX-001262,330,12-09-2025,$77.02,PAYPAL, Subscription ,Legacy Billing
Q3-TX-001263,289,14/08/2025,USD -812.87,Bank Transfer , Refund ,Legacy Billing
Q3-TX-001264,1489,20 Jul 2025,USD -103.75,PAYPAL,Refund ,Legacy Billing
Q3-TX-001265,663,09/01/2025,USD 146.63,credit card,SUBSCRIPTION,Legacy Billing
Q3-TX-001266,1044,2025-08-11,328.16,Debit Card, Subscription,Legacy Billing
Q3-TX-001267,1037,01 Sep 2025,$-308.12,Credit Card,refund,Legacy Billing
Q3-TX-001268,257,13/08/2025,171.59,DEBIT CARD,Upgrade ,Legacy Billing
Q3-TX-001269,1479,09/01/2025,$-166,PAYPAL, Refund,Legacy Billing
Q3-TX-001270,586,08/11/2025,-161.30,Credit Card,Refund,Legacy Billing
Q3-TX-001271,1114,2025-08-10,416.43, Bank Transfer,Add-on,Legacy Billing
Q3-TX-001272,1210,2025-07-06,-260.90,Debit Card ,Refund ,Legacy Billing
Q3-TX-001273,1432,"Sep 29, 2025",-125.48, Debit Card ,Refund ,Legacy Billing
Q3-TX-001274,224,21/07/2025,203.36 USD,Bank Transfer ,Add-on,Legacy Billing
Q3-TX-001275,405,"Aug 22, 2025",$372,PayPal ,Add-on,Legacy Billing
Q3-TX-001276,199,09/04/2025,$147.38,Debit Card ,Upgrade ,Legacy Billing
Q3-TX-001277,1102,"Sep 21, 2025",287.36 USD, Debit Card,add-on,Legacy Billing
Q3-TX-001278,335,22 Aug 2025,-143.94 USD,bank transfer,Refund,Legacy Billing
Q3-TX-001279,154,01 Sep 2025,USD 85.58,PayPal,Upgrade,Legacy Billing
Q3-TX-001280,914,2025-07-02,$-164.09,PayPal ,Refund,Legacy Billing
Q3-TX-001281,504,07/08/2025,USD 254.98, PayPal ,SUBSCRIPTION,Legacy Billing
Q3-TX-001282,895,2025-09-06,801.91 USD,PayPal ,add-on,Legacy Billing
Q3-TX-001283,335,02 Aug 2025,214.08 USD, PayPal,Add-on ,Legacy Billing
Q3-TX-001284,1367,25 Aug 2025,USD 184.10,CREDIT CARD, Subscription ,Legacy Billing
Q3-TX-001285,765,15 Aug 2025,137.74 USD, Debit Card ,Add-on ,Legacy Billing
Q3-TX-001286,1029,25 Sep 2025,$247,Debit Card ,Add-on ,Legacy Billing
Q3-TX-001287,655,30-07-2025,$197,PayPal, Subscription,Legacy Billing
Q3-TX-001288,1096,2025-09-05,USD 166.90, Bank Transfer, Subscription ,Legacy Billing
Q3-TX-001289,9,2025-08-11,128.72,Debit Card ,subscription,Legacy Billing
Q3-TX-001290,1190,21-07-2025,30.83 USD,debit card, Upgrade,Legacy Billing
Q3-TX-001291,480,01 Sep 2025,282.82,DEBIT CARD,Add-on,Legacy Billing
Q3-TX-001292,758,2025-07-24,163.68,Debit Card , Upgrade ,Legacy Billing
Q3-TX-001293,755,06-08-2025,79.47 USD,BANK TRANSFER, Add-on ,Legacy Billing
Q3-TX-001294,340,2025-09-25,181.24 USD, Debit Card,Add-on,Legacy Billing
Q3-TX-001295,219,"Aug 31, 2025",USD 165.00, PayPal, Subscription,Legacy Billing
Q3-TX-001296,1312,2025-08-18,USD -27.25,Debit Card ,refund,Legacy Billing
Q3-TX-001297,195,09/14/2025,USD 61.79,Debit Card, Subscription,Legacy Billing
Q3-TX-001298,1241,2025-09-29,65.92 USD,PayPal, Upgrade ,Legacy Billing
Q3-TX-001299,523,25 Jul 2025,-594.29 USD,bank transfer,Refund ,Legacy Billing
Q3-TX-001300,1397,08/05/2025,270.84, Debit Card,Upgrade ,Legacy Billing
Q3-TX-001301,1313,02/09/2025,$129, Debit Card,UPGRADE,Legacy Billing
Q3-TX-001302,712,16/07/2025,171.48,bank transfer,Upgrade ,Legacy Billing
Q3-TX-001303,9,"Aug 10, 2025",USD -200.06,Credit Card, Refund ,Legacy Billing
Q3-TX-001304,1252,17-09-2025,$342.73,PayPal , Upgrade ,Legacy Billing
Q3-TX-001305,1262,22 Sep 2025,405.54,BANK TRANSFER,Subscription,Legacy Billing
Q3-TX-001306,507,09/02/2025,482.10 USD, Debit Card ,Upgrade,Legacy Billing
Q3-TX-001307,634,09/17/2025,71.93 USD,bank transfer, Add-on ,Legacy Billing
Q3-TX-001308,1074,09/29/2025,USD 176.25, Debit Card , Upgrade ,Legacy Billing
Q3-TX-001309,1207,"Sep 28, 2025",USD 144.12, Bank Transfer , Upgrade,Legacy Billing
Q3-TX-001310,1095,05/08/2025,83.59,bank transfer,UPGRADE,Legacy Billing
Q3-TX-001311,49,07/08/2025,$-502,Debit Card ,refund,Legacy Billing
Q3-TX-001312,1476,10/09/2025,USD 443.51,PayPal,SUBSCRIPTION,Legacy Billing
Q3-TX-001313,1354,10-08-2025,349.34 USD,Debit Card,Upgrade,Legacy Billing
Q3-TX-001314,854,"Sep 12, 2025",$460.25, Bank Transfer , Add-on ,Legacy Billing
Q3-TX-001315,1153,2025-09-12,$147, Bank Transfer ,Add-on,Legacy Billing
Q3-TX-001316,332,03 Sep 2025,249.78,CREDIT CARD,ADD-ON,Legacy Billing
Q3-TX-001317,1209,03/09/2025,$456,debit card, Add-on,Legacy Billing
Q3-TX-001318,439,2025-07-04,370.74,DEBIT CARD,Add-on ,Legacy Billing
