transaction_id,user_id,transaction_date,amount,payment_method,transaction_type
Q1-TX-001847,1483,15/03/2025,$108,paypal,UPGRADE
Q1-TX-001848,1335,02/11/2025,-351.77,BANK TRANSFER, Refund 
Q1-TX-001849,760,"Feb 23, 2025",378.90 USD,BANK TRANSFER,Upgrade
Q1-TX-001850,340,08 Jan 2025,152.21,Debit Card ,Upgrade 
Q1-TX-001851,1441,28-02-2025,$-190.52,credit card,Refund
Q1-TX-001852,582,01/13/2025,431.81,Credit Card,ADD-ON
Q1-TX-001853,1088,"Mar 13, 2025",$-80.02,debit card, Refund
Q1-TX-001854,143,20 Feb 2025,-503.99, Bank Transfer ,Refund 
Q1-TX-001855,799,03/17/2025,$380, PayPal,Subscription 
Q1-TX-001856,130,29/01/2025,USD 263.15,Credit Card,SUBSCRIPTION
Q1-TX-001857,883,"Feb 28, 2025",USD 85.62,bank transfer,Subscription 
Q1-TX-001858,798,"Jan 12, 2025",94.51,DEBIT CARD, Add-on 
Q1-TX-001859,920,03/11/2025,$297, Debit Card ,add-on
Q1-TX-001860,677,01/12/2025,USD -204.29, Credit Card , Refund
Q1-TX-001861,14,10 Feb 2025,-245.15 USD,PAYPAL,REFUND
Q1-TX-001862,315,13-03-2025,219.22,credit card,Add-on
Q1-TX-001863,1253,25-03-2025,240.64,Credit Card , Add-on 
Q1-TX-001864,751,05 Jan 2025,653.92,credit card,subscription
Q1-TX-001865,348,07/02/2025,USD 50.30,CREDIT CARD,Subscription
Q1-TX-001866,508,28-03-2025,USD 230.58, Debit Card, Upgrade 
Q1-TX-001867,1499,29-03-2025,38.37, Debit Card,add-on
Q1-TX-001868,1483,2025-03-08,$-251.37,credit card,refund
Q1-TX-001869,811,05/01/2025,$-293.81, Debit Card , Refund
Q1-TX-001870,313,"Jan 15, 2025",$263.32, Bank Transfer ,UPGRADE
Q1-TX-001871,243,17-01-2025,207.51, Credit Card,add-on
Q1-TX-001872,696,18/03/2025,24.47, Bank Transfer,ADD-ON
Q1-TX-001873,606,"Feb 20, 2025",475.74 USD, PayPal, Upgrade
Q1-TX-001874,530,"Mar 09, 2025",24.25,paypal,upgrade
Q1-TX-001875,298,01/25/2025,$-446,Credit Card,Refund
Q1-TX-001876,1181,13/01/2025,$318, Debit Card , Subscription
Q1-TX-001877,1287,28 Mar 2025,199.89,debit card,subscription
Q1-TX-001878,126,24 Jan 2025,279.09, PayPal ,upgrade
Q1-TX-001879,1352,15/03/2025,263.13,Credit Card,add-on
Q1-TX-001880,716,03 Feb 2025,USD 64.14,Bank Transfer,Add-on
Q1-TX-001881,419,2025-02-03,USD 66.11, Debit Card , Add-on 
Q1-TX-001882,106,2025-03-22,607.35 USD,PayPal ,Upgrade
Q1-TX-001883,903,07/01/2025,-213.68,DEBIT CARD,REFUND
Q1-TX-001884,591,02/17/2025,USD 31.97,debit card,subscription
Q1-TX-001885,819,"Jan 02, 2025",$99, Bank Transfer, Upgrade 
Q1-TX-001886,1058,2025-02-14,USD 383.20,PayPal ,Upgrade 
Q1-TX-001887,1477,17 Mar 2025,73.52 USD,credit card,Subscription 
Q1-TX-001888,146,07/01/2025,289.46 USD,DEBIT CARD, Upgrade 
Q1-TX-001889,1486,2025-01-01,220.15,debit card,Subscription 
Q1-TX-001890,906,"Mar 21, 2025",, PayPal ,Upgrade
Q1-TX-001891,1388,03/11/2025,208.47,Bank Transfer, Subscription
Q1-TX-001892,197,13 Mar 2025,-236.15 USD,Credit Card ,REFUND
Q1-TX-001893,42,07 Mar 2025,$108.12, Credit Card , Add-on
Q1-TX-001894,68,24 Feb 2025,$621, Credit Card,upgrade
Q1-TX-001895,1280,28 Feb 2025,$34.41,bank transfer,SUBSCRIPTION
Q1-TX-001896,841,14/03/2025,$123.43,DEBIT CARD, Add-on
Q1-TX-001897,378,03/15/2025,-147.16 USD,Bank Transfer,refund
Q1-TX-001898,688,02/03/2025,253.82,Bank Transfer ,UPGRADE
Q1-TX-001899,188,23-01-2025,USD 334.23,debit card,upgrade
Q1-TX-001900,623,2025-03-31,379.96 USD,Debit Card , Upgrade 
Q1-TX-001901,390,16-02-2025,-428.30 USD,DEBIT CARD,Refund 
Q1-TX-001902,452,14/03/2025,195.90, Debit Card,Add-on 
Q1-TX-001903,1012,17-03-2025,USD -275.02,credit card, Refund
Q1-TX-001904,465,11-01-2025,$-148,DEBIT CARD,REFUND
Q1-TX-001905,659,08-01-2025,$528,DEBIT CARD, Upgrade 
Q1-TX-001906,286,"Jan 18, 2025",USD 257.26,PayPal,SUBSCRIPTION
Q1-TX-001907,167,26 Jan 2025,USD 141.13,PayPal,Subscription
Q1-TX-001908,729,01/19/2025,$152.37,Credit Card, Subscription
Q1-TX-001909,283,03/22/2025,USD 369.39, Debit Card, Upgrade 
Q1-TX-001910,1079,04-02-2025,341.17,PayPal ,SUBSCRIPTION
Q1-TX-001911,778,03/12/2025,USD 228.74, Credit Card,Subscription 
Q1-TX-001912,1357,11 Feb 2025,148.08,bank transfer,SUBSCRIPTION
Q1-TX-001913,1234,23-03-2025,$142,Bank Transfer ,add-on
Q1-TX-001914,308,03/28/2025,204.79,Credit Card,UPGRADE
Q1-TX-001915,1293,25-02-2025,157.62,PayPal,Upgrade 
Q1-TX-001916,938,28 Mar 2025,$363,Bank Transfer ,subscription
Q1-TX-001917,396,"Feb 10, 2025",$134.50, Credit Card, Add-on
Q1-TX-001918,364,"Feb 20, 2025",$257.76,DEBIT CARD,Subscription
Q1-TX-001919,1423,2025-01-29,$14,debit card, Upgrade 
Q1-TX-001920,1177,10/02/2025,$-110.61,PayPal ,REFUND
Q1-TX-001921,871,2025-03-20,295.97 USD,CREDIT CARD, Subscription 
Q1-TX-001922,693,22/01/2025,215.91,DEBIT CARD,Subscription
Q1-TX-001923,309,"Mar 20, 2025",$143.38,bank transfer,UPGRADE
Q1-TX-001924,174,"Mar 22, 2025",$-232.19,Debit Card , Refund
Q1-TX-001925,914,12/02/2025,212.87,debit card,upgrade
Q1-TX-001926,230,2025-01-23,$-66.94, PayPal,Refund
Q1-TX-001927,1415,01/26/2025,,PAYPAL, Subscription 
Q1-TX-001928,225,15 Jan 2025,$565.46,Credit Card ,Subscription
Q1-TX-001929,424,01 Jan 2025,282.02, Credit Card , Add-on 
Q1-TX-001930,1384,14 Mar 2025,$-386.13,debit card, Refund 
Q1-TX-001931,1116,"Mar 19, 2025",314.82 USD,paypal, Upgrade 
Q1-TX-001932,1001,03/16/2025,305.32,credit card,upgrade
Q1-TX-001933,110,04-01-2025,-320.80 USD,Credit Card , Refund
Q1-TX-001934,663,09 Jan 2025,-598.88,debit card,Refund 
Q1-TX-001935,1238,28-01-2025,-41.14, Bank Transfer, Refund
Q1-TX-001936,809,29/01/2025,USD -133.36,debit card,refund
Q1-TX-001937,953,12/02/2025,USD 82.86,Bank Transfer,Add-on
Q1-TX-001938,740,"Mar 09, 2025",,Credit Card,Subscription 
Q1-TX-001939,852,29 Mar 2025,USD 330.36,Debit Card,ADD-ON
Q1-TX-001940,396,02/17/2025,$191.33,PAYPAL, Add-on 
Q1-TX-001941,123,15-03-2025,132.82, Debit Card,Upgrade 
Q1-TX-001942,1041,03/08/2025,-173.10 USD,DEBIT CARD, Refund 
Q1-TX-001943,1384,13 Mar 2025,401.17, Debit Card ,add-on
Q1-TX-001944,546,"Jan 26, 2025",220.16,paypal, Add-on
Q1-TX-001945,794,2025-03-11,$-69,Debit Card,REFUND
Q1-TX-001946,1075,2025-03-03,$260.70,credit card,SUBSCRIPTION
Q1-TX-001947,294,"Jan 26, 2025",372.36,DEBIT CARD,add-on
Q1-TX-001948,240,"Jan 13, 2025",USD 271.79,Bank Transfer,Upgrade 
Q1-TX-001949,1345,20-01-2025,321.90,PayPal,Subscription
Q1-TX-001950,1205,"Jan 07, 2025",231.79,Debit Card , Subscription
Q1-TX-001951,1250,"Jan 21, 2025",100.68,Debit Card , Subscription 
Q1-TX-001952,204,2025-01-15,221.52 USD,bank transfer,Subscription
Q1-TX-001953,984,03-02-2025,$89, Debit Card ,add-on
Q1-TX-001954,255,18-03-2025,-361.97,Debit Card , Refund 
Q1-TX-001955,1276,20-03-2025,265.54, PayPal , Subscription 
Q1-TX-001956,740,2025-01-19,324.47 USD,credit card, Upgrade 
Q1-TX-001957,1337,21 Mar 2025,$661.37,paypal,Upgrade 
Q1-TX-001958,609,"Jan 21, 2025",308.66,debit card,subscription
Q1-TX-001959,825,2025-01-12,$182.69,debit card,Subscription
Q1-TX-001960,1107,2025-02-16,349.21, Debit Card , Add-on 
Q1-TX-001961,900016,"Mar 17, 2025",525.33,debit card,Subscription 
Q1-TX-001962,700,2025-01-26,-121.69,CREDIT CARD,Refund 
Q1-TX-001963,1184,2025-03-22,-566.87 USD, Credit Card,REFUND
Q1-TX-001964,1109,31/03/2025,$141.79,credit card,UPGRADE
Q1-TX-001965,1290,21-03-2025,$147.48, PayPal,SUBSCRIPTION
Q1-TX-001966,662,"Mar 04, 2025",543.02, PayPal ,Subscription 
Q1-TX-001967,929,"Jan 22, 2025",273.83 USD,Bank Transfer,Add-on
Q1-TX-001968,1236,22 Feb 2025,458.74 USD, PayPal , Upgrade
Q1-TX-001969,1158,2025-01-13,249.36, PayPal, Add-on
Q1-TX-001970,144,24-03-2025,-183.27 USD, Bank Transfer,refund
Q1-TX-001971,730,18-02-2025,$-168, Credit Card,REFUND
Q1-TX-001972,768,"Feb 28, 2025",$185.53,PayPal , Add-on 
Q1-TX-001973,95,17 Jan 2025,USD 211.23, PayPal , Add-on 
Q1-TX-001974,169,"Jan 13, 2025",USD 534.15,paypal, Subscription 
Q1-TX-001975,309,01-03-2025,616.90,Credit Card ,Subscription
Q1-TX-001976,347,16-02-2025,-155.29, PayPal , Refund 
Q1-TX-001977,892,01/13/2025,USD 289.14, PayPal ,UPGRADE
Q1-TX-001978,420,01/27/2025,204.25, Bank Transfer ,Add-on
Q1-TX-001979,1446,01/05/2025,USD -77.68,Debit Card,REFUND
Q1-TX-001980,472,03/06/2025,$396,CREDIT CARD,Add-on 
Q1-TX-001981,603,09/01/2025,591.81,DEBIT CARD, Upgrade 
Q1-TX-001982,90,28-03-2025,181.84,paypal, Subscription
Q1-TX-001983,1414,05/03/2025,$105.16,credit card,Subscription
Q1-TX-001984,624,24/03/2025,USD -268.44,PayPal,Refund
Q1-TX-001985,1257,13 Feb 2025,$-115.74, Credit Card,Refund
Q1-TX-001986,758,02/21/2025,89.61,Credit Card, Add-on 
Q1-TX-001987,145,23-01-2025,75.75 USD,Bank Transfer, Add-on 
Q1-TX-001988,61,04 Mar 2025,461.56 USD, PayPal,Add-on 
Q1-TX-001989,249,29-01-2025,$209,bank transfer,subscription
Q1-TX-001990,1154,16/02/2025,USD 284.50,PayPal,Upgrade 
Q1-TX-001991,332,01/08/2025,$284.18, Credit Card,upgrade
Q1-TX-001992,273,2025-03-29,$215,Debit Card , Subscription 
Q1-TX-001993,1323,11/02/2025,277.13,credit card,Add-on
Q1-TX-001994,665,03/17/2025,218.37, Bank Transfer , Add-on
Q1-TX-001995,597,26/01/2025,USD 158.18,PayPal, Subscription 
Q1-TX-001996,58,24-02-2025,69.54,bank transfer, Upgrade
Q1-TX-001997,275,12 Feb 2025,$490.13, Debit Card ,Upgrade
Q1-TX-001998,247,"Jan 25, 2025",102.16 USD,Debit Card,add-on
Q1-TX-001999,1356,01/29/2025,-252.43,credit card,Refund
Q1-TX-002000,485,2025-02-07,$109.94,Bank Transfer , Add-on
Q1-TX-002001,1138,08 Feb 2025,-151.60,DEBIT CARD,refund
Q1-TX-002002,438,20/03/2025,348.69,CREDIT CARD,SUBSCRIPTION
Q1-TX-002003,1229,13/02/2025,66.81,Bank Transfer,Subscription 
Q1-TX-002004,714,2025-01-30,91.43 USD, Credit Card ,Add-on 
Q1-TX-002005,96,"Feb 11, 2025",-287.74, PayPal,refund
Q1-TX-002006,908,02/18/2025,107.05 USD,PAYPAL,Upgrade 
Q1-TX-002007,1181,10-02-2025,115.51 USD,Bank Transfer,upgrade
Q1-TX-002008,1395,16 Mar 2025,86.78, Bank Transfer,Upgrade
Q1-TX-002009,539,22-03-2025,,bank transfer,Refund 
Q1-TX-002010,1402,"Feb 21, 2025",248.82,paypal,UPGRADE
Q1-TX-002011,186,2025-03-03,-248.00,PAYPAL,refund
Q1-TX-002012,488,03/07/2025,$212.07,Debit Card ,Upgrade 
Q1-TX-002013,605,03 Mar 2025,259.38,Debit Card , Add-on 
Q1-TX-002014,919,02/28/2025,$410,Credit Card , Subscription 
Q1-TX-002015,325,"Feb 11, 2025",$92, Credit Card,Add-on
Q1-TX-002016,1444,03/04/2025,-307.73 USD,PayPal, Refund
Q1-TX-002017,1208,2025-03-23,$260.81, Debit Card, Subscription 
Q1-TX-002018,1374,03/11/2025,$-63,DEBIT CARD, Refund 
Q1-TX-002019,1070,18 Feb 2025,$226,Bank Transfer ,add-on
Q1-TX-002020,1014,01/10/2025,$574, Bank Transfer,Add-on
Q1-TX-002021,1180,"Feb 02, 2025",USD 209.30, PayPal,SUBSCRIPTION
Q1-TX-002022,816,"Mar 23, 2025",USD 226.54,credit card, Upgrade 
Q1-TX-002023,674,17/02/2025,55.61, Credit Card,Add-on
Q1-TX-002024,579,2025-01-19,$109.80,Debit Card , Add-on 
Q1-TX-002025,1162,"Feb 17, 2025",USD 158.07,PAYPAL,add-on
Q1-TX-002026,350,03/03/2025,$533.39,CREDIT CARD,subscription
Q1-TX-002027,747,"Mar 06, 2025",121.84,paypal,Upgrade
Q1-TX-002028,903,01/07/2025,$142.71,debit card, Upgrade
Q1-TX-002029,986,10-01-2025,$119,Credit Card , Add-on
Q1-TX-002030,1430,2025-01-02,$110.91,Bank Transfer ,Upgrade
Q1-TX-002031,107,01/24/2025,-167.49,paypal,Refund
Q1-TX-002032,270,30 Mar 2025,273.63, PayPal, Subscription 
Q1-TX-002033,809,31/03/2025,210.16 USD,Debit Card,Upgrade 
Q1-TX-002034,894,05 Feb 2025,$-91.57,Debit Card , Refund 
Q1-TX-002035,210,31 Jan 2025,USD -605.36,PayPal,Refund 
Q1-TX-002036,1490,29 Jan 2025,304.40 USD,Bank Transfer,add-on
Q1-TX-002037,250,2025-02-26,522.47,PayPal ,Upgrade
Q1-TX-002038,1061,2025-02-12,USD 210.35,Bank Transfer , Subscription 
Q1-TX-002039,969,25-02-2025,$179.75, PayPal,Upgrade
Q1-TX-002040,241,2025-01-04,$290.52,Bank Transfer ,Upgrade
Q1-TX-002041,797,16 Mar 2025,534.22 USD, Debit Card,UPGRADE
Q1-TX-002042,584,23/02/2025,$729,Bank Transfer,subscription
Q1-TX-002043,461,10-03-2025,164.14, Credit Card, Add-on
Q1-TX-002044,557,10-02-2025,402.76 USD,PAYPAL,upgrade
Q1-TX-002045,606,25 Mar 2025,$371.75, Credit Card ,SUBSCRIPTION
Q1-TX-002046,218,"Mar 30, 2025",$-251,PayPal,refund
Q1-TX-002047,69,2025-03-30,"$1,103.78", PayPal,SUBSCRIPTION
Q1-TX-002048,1354,03/05/2025,184.71, Credit Card ,Subscription 
Q1-TX-002049,1296,09 Mar 2025,168.17,Debit Card, Add-on
Q1-TX-002050,763,01/24/2025,333.80, Debit Card ,SUBSCRIPTION
Q1-TX-002051,819,2025-03-03,$-115, Bank Transfer, Refund 
Q1-TX-002052,1034,07-02-2025,365.98,PAYPAL,Upgrade
Q1-TX-002053,662,2025-01-22,$154,Credit Card ,ADD-ON
Q1-TX-002054,1339,31/01/2025,105.68,PayPal , Subscription 
Q1-TX-002055,214,01/26/2025,$284.45,Credit Card,Subscription 
Q1-TX-002056,954,"Mar 30, 2025",189.45 USD, Bank Transfer , Add-on 
Q1-TX-002057,831,01/12/2025,USD -515.75,PayPal, Refund 
Q1-TX-002058,931,03 Feb 2025,187.31 USD,CREDIT CARD,UPGRADE
Q1-TX-002059,1209,06 Jan 2025,192.49,Credit Card,Upgrade
Q1-TX-002060,156,"Feb 22, 2025",,Bank Transfer, Upgrade
Q1-TX-002061,1485,02/02/2025,$333.59,debit card,UPGRADE
Q1-TX-002062,805,26/03/2025,$265.65, PayPal , Add-on 
Q1-TX-002063,1181,01/17/2025,155.71,credit card, Add-on 
Q1-TX-002064,1362,10 Jan 2025,USD 67.33, Bank Transfer, Add-on 
Q1-TX-002065,1448,31-03-2025,$268.92,debit card,Subscription
Q1-TX-002066,176,03/27/2025,75.61,Credit Card,upgrade
Q1-TX-002067,968,17-03-2025,151.16,BANK TRANSFER, Add-on
Q1-TX-002068,139,21 Feb 2025,USD 100.70, Credit Card ,UPGRADE
Q1-TX-002069,887,"Jan 21, 2025",$67.29, Credit Card , Subscription
Q1-TX-002070,212,17/03/2025,$-317,debit card, Refund 
Q1-TX-002071,461,03/25/2025,194.94, Credit Card ,Add-on
Q1-TX-002072,469,01/03/2025,61.51, Debit Card ,Upgrade
Q1-TX-002073,1479,05/02/2025,USD -152.23,credit card,refund
Q1-TX-002074,1329,08/03/2025,$326, PayPal,subscription
Q1-TX-002075,1143,14-03-2025,13.76,paypal,subscription
Q1-TX-002076,103,"Mar 25, 2025",USD 232.81, Credit Card ,SUBSCRIPTION
Q1-TX-002077,1219,03/02/2025,$23.73,Debit Card , Subscription 
Q1-TX-002078,989,04/02/2025,USD 169.33,CREDIT CARD,Upgrade 
Q1-TX-002079,493,02/06/2025,-256.56, PayPal, Refund
Q1-TX-002080,321,01/12/2025,344.34, Debit Card ,add-on
Q1-TX-002081,1013,30/01/2025,351.62,PayPal,subscription
Q1-TX-002082,1165,13-02-2025,-364.16, Credit Card ,REFUND
Q1-TX-002083,801,2025-02-20,287.24, PayPal , Add-on
Q1-TX-002084,644,23/02/2025,518.30 USD, PayPal ,Subscription
Q1-TX-002085,1476,2025-01-27,$296.17,PayPal , Upgrade
Q1-TX-002086,995,01/15/2025,94.83, PayPal ,ADD-ON
Q1-TX-002087,1322,2025-01-17,$127, Bank Transfer, Subscription 
Q1-TX-002088,1199,"Mar 29, 2025",USD 91.84,PayPal,Upgrade
Q1-TX-002089,258,07/01/2025,USD -193.36,Debit Card, Refund 
Q1-TX-002090,586,"Jan 11, 2025",$-163,Debit Card , Refund 
Q1-TX-002091,463,19 Mar 2025,90.44,paypal,Upgrade
Q1-TX-002092,431,01/24/2025,177.73 USD,DEBIT CARD, Add-on 
Q1-TX-002093,356,06 Feb 2025,222.87,DEBIT CARD, Subscription 
Q1-TX-002094,1012,02/23/2025,$182.36,Debit Card ,Subscription 
Q1-TX-002095,471,01/11/2025,580.69,Bank Transfer,Subscription 
Q1-TX-002096,754,12/03/2025,$38,PayPal, Add-on 
Q1-TX-002097,702,25 Mar 2025,$-167.88, Credit Card ,Refund 
Q1-TX-002098,1295,2025-02-12,-324.88, Credit Card ,Refund
Q1-TX-002099,1279,03/17/2025,215.15 USD,Bank Transfer ,upgrade
Q1-TX-002100,164,09/03/2025,-186.06,bank transfer,Refund 
Q1-TX-002101,1356,"Jan 15, 2025",78.00 USD, Debit Card,ADD-ON
Q1-TX-002102,1270,01/30/2025,408.39,BANK TRANSFER, Add-on
Q1-TX-002103,1441,15-02-2025,USD 74.89,PayPal, Upgrade 
Q1-TX-002104,433,"Mar 22, 2025",USD 279.06,Debit Card , Upgrade
Q1-TX-002105,23,01/01/2025,$221.78,BANK TRANSFER, Upgrade 
Q1-TX-002106,107,2025-03-09,USD 461.74, Credit Card , Upgrade
Q1-TX-002107,461,2025-02-07,-116.68 USD, Credit Card ,refund
Q1-TX-002108,1342,10/03/2025,USD 237.82,Credit Card, Upgrade 
Q1-TX-002109,1325,20-03-2025,$125,PayPal ,SUBSCRIPTION
Q1-TX-002110,1307,01/15/2025,USD 259.30,Credit Card ,upgrade
Q1-TX-002111,1071,"Mar 23, 2025",$149.90, Credit Card ,Subscription
Q1-TX-002112,502,16/03/2025,265.24,PayPal,Subscription
Q1-TX-002113,1420,01/20/2025,220.93, PayPal, Subscription 
Q1-TX-002114,489,02 Jan 2025,USD 110.46,Credit Card ,SUBSCRIPTION
Q1-TX-002115,351,01/10/2025,USD 110.37,CREDIT CARD,upgrade
Q1-TX-002116,529,04-01-2025,182.02,BANK TRANSFER,UPGRADE
Q1-TX-002117,579,04/01/2025,USD 504.72,Debit Card,UPGRADE
Q1-TX-002118,69,14/01/2025,290.65,Bank Transfer,Subscription 
Q1-TX-002119,100,02/24/2025,USD 145.81,Bank Transfer,subscription
Q1-TX-002120,549,"Feb 19, 2025",-384.82,BANK TRANSFER, Refund 
Q1-TX-002121,1485,29-01-2025,$-264.29,Credit Card ,refund
Q1-TX-002122,586,02/16/2025,336.20 USD,Debit Card , Add-on 
Q1-TX-002123,551,"Mar 23, 2025",$171, Credit Card , Subscription 
Q1-TX-002124,193,01/27/2025,318.20,Credit Card ,add-on
Q1-TX-002125,359,17-03-2025,$306, Bank Transfer, Subscription 
Q1-TX-002126,1293,15-01-2025,$-217.06,Credit Card,Refund
Q1-TX-002127,158,"Feb 27, 2025",126.60 USD,Credit Card ,Add-on
Q1-TX-002128,1189,"Feb 04, 2025",257.78, PayPal , Upgrade
Q1-TX-002129,893,"Jan 16, 2025",-284.99 USD,bank transfer,Refund
Q1-TX-002130,292,03/03/2025,$36.79, PayPal ,ADD-ON
Q1-TX-002131,853,27 Mar 2025,$270.27,PAYPAL,Upgrade 
Q1-TX-002132,833,25/02/2025,USD -397.26, Bank Transfer,refund
Q1-TX-002133,293,09/02/2025,-345.26 USD, Credit Card,Refund 
Q1-TX-002134,201,"Jan 22, 2025",114.99,bank transfer,add-on
Q1-TX-002135,68,"Jan 18, 2025",188.87 USD,bank transfer,add-on
Q1-TX-002136,431,16/02/2025,65.03 USD,DEBIT CARD, Subscription
Q1-TX-002137,1108,2025-02-05,288.51,paypal,Subscription
Q1-TX-002138,926,2025-03-18,,Debit Card ,Upgrade 
Q1-TX-002139,1400,2025-01-11,$481,debit card,Subscription 
Q1-TX-002140,274,"Jan 24, 2025",$285, Credit Card,add-on
Q1-TX-002141,1002,15-03-2025,-113.29 USD, PayPal ,refund
Q1-TX-002142,1312,03/25/2025,$253.40,credit card, Upgrade
Q1-TX-002143,493,2025-03-06,94.62,bank transfer,Upgrade
Q1-TX-002144,150,"Jan 12, 2025",$-121,Credit Card, Refund
Q1-TX-002145,1430,11-02-2025,USD 313.73,BANK TRANSFER,Subscription 
Q1-TX-002146,615,2025-01-06,-79.88, Bank Transfer ,Refund 
Q1-TX-002147,465,2025-01-23,-372.04,Bank Transfer ,refund
Q1-TX-002148,259,15-01-2025,$175.59,PayPal,Add-on 
Q1-TX-002149,1208,"Jan 13, 2025",158.28,Debit Card ,UPGRADE
Q1-TX-002150,74,12 Mar 2025,$260.16, Debit Card,Subscription 
Q1-TX-002151,420,"Jan 03, 2025",-55.50, Debit Card ,refund
Q1-TX-002152,342,29-01-2025,USD 150.28,Debit Card ,SUBSCRIPTION
Q1-TX-002153,816,07 Jan 2025,$144,debit card, Subscription 
Q1-TX-002154,1102,02/27/2025,147.10,credit card, Add-on
Q1-TX-002155,844,19/02/2025,$530,debit card,UPGRADE
Q1-TX-002156,804,06/02/2025,$-422.28,PayPal,Refund
Q1-TX-002157,205,28-03-2025,$219,Bank Transfer , Upgrade 
Q1-TX-002158,274,02-01-2025,USD 479.72,credit card,SUBSCRIPTION
Q1-TX-002159,551,"Jan 28, 2025",97.33,CREDIT CARD,Upgrade 
Q1-TX-002160,523,17-03-2025,$117.44, PayPal , Subscription
Q1-TX-002161,774,02/17/2025,$110,paypal, Subscription 
Q1-TX-002162,194,05 Mar 2025,-462.77 USD, Bank Transfer,Refund 
Q1-TX-002163,176,24 Jan 2025,$-303,paypal,Refund 
Q1-TX-002164,153,2025-02-06,USD 214.52,Debit Card , Subscription
Q1-TX-002165,1158,02/19/2025,$111, Bank Transfer ,Subscription
Q1-TX-002166,613,2025-02-25,181.81, Credit Card ,Subscription 
Q1-TX-002167,1004,22-01-2025,197.25 USD, Debit Card,upgrade
Q1-TX-002168,1309,06/02/2025,$185.62,CREDIT CARD, Add-on
Q1-TX-002169,252,06 Jan 2025,$367, Bank Transfer ,Upgrade
Q1-TX-002170,1484,18 Feb 2025,429.27,bank transfer,add-on
Q1-TX-002171,382,02/11/2025,106.95, Debit Card ,Add-on
Q1-TX-002172,1443,03/12/2025,$267.24,bank transfer, Add-on
Q1-TX-002173,142,26 Jan 2025,-399.28 USD, Bank Transfer,Refund 
Q1-TX-002174,202,2025-03-11,USD 70.89, Bank Transfer, Subscription 
Q1-TX-002175,486,2025-02-07,$96,PAYPAL, Add-on 
Q1-TX-002176,124,2025-02-23,-105.58,credit card,REFUND
Q1-TX-002177,446,22/03/2025,$164.66,credit card, Add-on
Q1-TX-002178,712,2025-02-07,, Bank Transfer, Subscription
Q1-TX-002179,876,"Feb 16, 2025",$-126.13,PayPal,Refund
Q1-TX-002180,1042,29/01/2025,180.09,paypal,Add-on 
Q1-TX-002181,783,07 Mar 2025,$367,Debit Card,Upgrade 
Q1-TX-002182,1283,25/03/2025,396.31,BANK TRANSFER,Add-on 
Q1-TX-002183,1040,2025-02-26,339.39 USD,debit card,upgrade
Q1-TX-002184,956,"Feb 26, 2025",-119.73 USD, Debit Card ,Refund 
Q1-TX-002185,527,2025-01-06,282.03 USD,PayPal, Add-on
Q1-TX-002186,880,17/03/2025,170.15 USD, PayPal , Add-on
Q1-TX-002187,839,"Mar 22, 2025",$75.11,Bank Transfer, Upgrade
Q1-TX-002188,635,01/29/2025,USD 128.13,credit card,Subscription
Q1-TX-002189,611,07-02-2025,-306.44 USD,bank transfer,REFUND
Q1-TX-002190,392,21 Feb 2025,-296.96 USD, Credit Card,Refund
Q1-TX-002191,1061,2025-01-27,40.40, PayPal, Subscription 
Q1-TX-002192,204,2025-03-26,190.59 USD,paypal, Add-on
Q1-TX-002193,1240,04-02-2025,USD 217.70,Bank Transfer,Add-on
Q1-TX-002194,187,09 Feb 2025,$198, Credit Card ,Upgrade 
Q1-TX-002195,1301,2025-02-26,637.74, PayPal,subscription
Q1-TX-002196,552,2025-02-16,$-112.56,credit card,refund
Q1-TX-002197,477,24 Feb 2025,$230.79,Credit Card,Upgrade 
Q1-TX-002198,1277,22/01/2025,$398,PayPal,Subscription
Q1-TX-002199,50,"Feb 15, 2025",89.29,Debit Card ,Add-on
Q1-TX-002200,1440,06 Mar 2025,-199.48, Bank Transfer,refund
Q1-TX-002201,441,23/02/2025,367.43 USD, Credit Card,Subscription 
Q1-TX-002202,1384,"Jan 24, 2025",$166.88,debit card,Subscription
Q1-TX-002203,1475,2025-03-02,$234.98, PayPal,Upgrade
Q1-TX-002204,896,31/01/2025,USD 144.91,bank transfer,Add-on 
Q1-TX-002205,452,05-02-2025,249.92,bank transfer, Add-on 
Q1-TX-002206,218,2025-01-08,195.80 USD,Debit Card ,Add-on
Q1-TX-002207,67,29 Jan 2025,125.02, Debit Card ,Upgrade 
Q1-TX-002208,37,"Feb 15, 2025",141.52, PayPal ,subscription
Q1-TX-002209,214,27-01-2025,$154, Credit Card ,Add-on
Q1-TX-002210,158,03/02/2025,USD 333.68,paypal,Upgrade 
Q1-TX-002211,1234,"Mar 06, 2025",242.24 USD,DEBIT CARD, Subscription 
Q1-TX-002212,1073,17/01/2025,277.50,PAYPAL,ADD-ON
Q1-TX-002213,391,"Mar 26, 2025",USD -162.08, Debit Card, Refund 
Q1-TX-002214,772,01/13/2025,$35.57,Credit Card,Add-on
Q1-TX-002215,1490,08/03/2025,246.39, Debit Card, Subscription 
Q1-TX-002216,679,20/01/2025,334.91,Credit Card ,subscription
Q1-TX-002217,731,10/03/2025,261.52, Bank Transfer,Upgrade
Q1-TX-002218,1350,27/02/2025,$124, Debit Card ,Subscription 
Q1-TX-002219,1002,30/03/2025,-142.15,Debit Card,REFUND
